     2      9      9      2 
     0      0      0      0          0.002898841627841 
     0      0      0      1          0.001233534354624 
     0      0      1      0         -0.000000000000000 
     0      0      1      1          0.000000000000000 
     0      0      2      0          0.000000000000000 
     0      0      2      1          0.000000000000000 
     0      0      3      0          0.000866598521526 
     0      0      3      1          0.002132721371134 
     0      0      4      0          0.006787124305889 
     0      0      4      1          0.001467967735434 
     0      0      5      0         -0.000000000000000 
     0      0      5      1         -0.000000000000000 
     0      0      6      0         -0.000000000000000 
     0      0      6      1         -0.000000000000000 
     0      0      7      0         -0.005780168434157 
     0      0      7      1          0.001612109290160 
     0      0      8      0          0.004817973946299 
     0      0      8      1          0.002783058169942 
     0      1      0      0         -0.000000000000000 
     0      1      0      1          0.000000000000000 
     0      1      1      0          0.000325330018727 
     0      1      1      1          0.000851971017382 
     0      1      2      0          0.000000000000000 
     0      1      2      1          0.000000000000000 
     0      1      3      0          0.000000000000000 
     0      1      3      1          0.000000000000000 
     0      1      4      0         -0.000000000000000 
     0      1      4      1          0.000000000000000 
     0      1      5      0          0.001767854456143 
     0      1      5      1          0.003588802303543 
     0      1      6      0          0.000001445182126 
     0      1      6      1          0.000002933766930 
     0      1      7      0          0.000000000000000 
     0      1      7      1          0.000000000000000 
     0      1      8      0         -0.000000000000000 
     0      1      8      1          0.000000000000000 
     0      2      0      0          0.000000000000000 
     0      2      0      1          0.000000000000000 
     0      2      1      0          0.000000000000000 
     0      2      1      1          0.000000000000000 
     0      2      2      0          0.000325330018740 
     0      2      2      1          0.000851971017403 
     0      2      3      0          0.000000000000000 
     0      2      3      1          0.000000000000000 
     0      2      4      0          0.000000000000000 
     0      2      4      1          0.000000000000000 
     0      2      5      0         -0.000001445182126 
     0      2      5      1         -0.000002933766930 
     0      2      6      0          0.001767854456180 
     0      2      6      1          0.003588802303570 
     0      2      7      0          0.000000000000000 
     0      2      7      1          0.000000000000000 
     0      2      8      0          0.000000000000000 
     0      2      8      1          0.000000000000000 
     0      3      0      0          0.000612536951786 
     0      3      0      1          0.002804222937768 
     0      3      1      0          0.000000000000000 
     0      3      1      1          0.000000000000000 
     0      3      2      0          0.000000000000000 
     0      3      2      1          0.000000000000000 
     0      3      3      0          0.002478981276810 
     0      3      3      1          0.003100350715263 
     0      3      4      0          0.000509389469831 
     0      3      4      1          0.004923141683891 
     0      3      5      0         -0.000000000000000 
     0      3      5      1         -0.000000000000000 
     0      3      6      0         -0.000000000000000 
     0      3      6      1         -0.000000000000000 
     0      3      7      0          0.000141763500684 
     0      3      7      1          0.000381446468563 
     0      3      8      0          0.001234523079498 
     0      3      8      1          0.005917374420408 
     0      4      0      0          0.007166322983901 
     0      4      0      1         -0.000665587789973 
     0      4      1      0         -0.000000000000000 
     0      4      1      1          0.000000000000000 
     0      4      2      0          0.000000000000000 
     0      4      2      1          0.000000000000000 
     0      4      3      0          0.000810844569262 
     0      4      3      1          0.000585055884487 
     0      4      4      0          0.017660269920929 
     0      4      4      1         -0.002179221088785 
     0      4      5      0         -0.000000000000000 
     0      4      5      1          0.000000000000000 
     0      4      6      0         -0.000000000000000 
     0      4      6      1          0.000000000000000 
     0      4      7      0         -0.015155779660879 
     0      4      7      1          0.002604890160612 
     0      4      8      0          0.011265920774760 
     0      4      8      1         -0.000607577885407 
     0      5      0      0         -0.000000000000000 
     0      5      0      1          0.000000000000000 
     0      5      1      0          0.001766212287060 
     0      5      1      1          0.001847312207817 
     0      5      2      0         -0.000001443839688 
     0      5      2      1         -0.000001510137089 
     0      5      3      0         -0.000000000000000 
     0      5      3      1         -0.000000000000000 
     0      5      4      0         -0.000000000000000 
     0      5      4      1          0.000000000000000 
     0      5      5      0          0.010022819519848 
     0      5      5      1          0.008106852323653 
     0      5      6      0          0.000000000000000 
     0      5      6      1          0.000000000000000 
     0      5      7      0          0.000000000000000 
     0      5      7      1         -0.000000000000000 
     0      5      8      0         -0.000000000000000 
     0      5      8      1          0.000000000000000 
     0      6      0      0         -0.000000000000000 
     0      6      0      1          0.000000000000000 
     0      6      1      0          0.000001443839688 
     0      6      1      1          0.000001510137089 
     0      6      2      0          0.001766212287097 
     0      6      2      1          0.001847312207844 
     0      6      3      0         -0.000000000000000 
     0      6      3      1         -0.000000000000000 
     0      6      4      0         -0.000000000000000 
     0      6      4      1          0.000000000000000 
     0      6      5      0          0.000000000000000 
     0      6      5      1          0.000000000000000 
     0      6      6      0          0.010022819519835 
     0      6      6      1          0.008106852323633 
     0      6      7      0          0.000000000000001 
     0      6      7      1         -0.000000000000000 
     0      6      8      0         -0.000000000000000 
     0      6      8      1          0.000000000000000 
     0      7      0      0         -0.006202170908341 
     0      7      0      1          0.004379308239784 
     0      7      1      0          0.000000000000000 
     0      7      1      1          0.000000000000000 
     0      7      2      0          0.000000000000000 
     0      7      2      1          0.000000000000000 
     0      7      3      0         -0.000115612800617 
     0      7      3      1          0.004476812200050 
     0      7      4      0         -0.015273131918927 
     0      7      4      1          0.007074583222798 
     0      7      5      0          0.000000000000000 
     0      7      5      1         -0.000000000000000 
     0      7      6      0          0.000000000000001 
     0      7      6      1         -0.000000000000000 
     0      7      7      0          0.016418403001874 
     0      7      7      1         -0.000125386026983 
     0      7      8      0         -0.010516156715064 
     0      7      8      1          0.010611131038414 
     0      8      0      0          0.005056478184173 
     0      8      0      1          0.002806069543491 
     0      8      1      0         -0.000000000000000 
     0      8      1      1          0.000000000000000 
     0      8      2      0          0.000000000000000 
