     9      9      9      9 
     0      0      0      0          0.207283126353200 
     0      0      0      1          0.000000000000000 
     0      0      0      2          0.000000000000000 
     0      0      0      3          0.006405969115215 
     0      0      0      4          0.033972119275620 
     0      0      0      5         -0.000000000000000 
     0      0      0      6         -0.000000000000002 
     0      0      0      7         -0.017785260979877 
     0      0      0      8          0.003905953786276 
     0      0      1      0          0.000000000000000 
     0      0      1      1          0.022766554052530 
     0      0      1      2          0.000000000000000 
     0      0      1      3         -0.000000000000000 
     0      0      1      4          0.000000000000000 
     0      0      1      5          0.005478860725018 
     0      0      1      6          0.000004478848109 
     0      0      1      7         -0.000000000000000 
     0      0      1      8          0.000000000000000 
     0      0      2      0          0.000000000000000 
     0      0      2      1          0.000000000000000 
     0      0      2      2          0.022766554052571 
     0      0      2      3         -0.000000000000000 
     0      0      2      4          0.000000000000001 
     0      0      2      5         -0.000004478848109 
     0      0      2      6          0.005478860724967 
     0      0      2      7         -0.000000000000000 
     0      0      2      8          0.000000000000000 
     0      0      3      0          0.006405969115215 
     0      0      3      1         -0.000000000000000 
     0      0      3      2         -0.000000000000000 
     0      0      3      3          0.007109374500345 
     0      0      3      4          0.011194931386136 
     0      0      3      5         -0.000000000000000 
     0      0      3      6         -0.000000000000001 
     0      0      3      7          0.002830458679182 
     0      0      3      8         -0.000547527213557 
     0      0      4      0          0.033972119275620 
     0      0      4      1          0.000000000000000 
     0      0      4      2          0.000000000000001 
     0      0      4      3          0.011194931386136 
     0      0      4      4          0.036569852732524 
     0      0      4      5         -0.000000000000000 
     0      0      4      6         -0.000000000000001 
     0      0      4      7         -0.006054982912757 
     0      0      4      8          0.000813620416480 
     0      0      5      0         -0.000000000000000 
     0      0      5      1          0.005478860725018 
     0      0      5      2         -0.000004478848109 
     0      0      5      3         -0.000000000000000 
     0      0      5      4         -0.000000000000000 
     0      0      5      5          0.008995137265150 
     0      0      5      6          0.000000000000000 
     0      0      5      7          0.000000000000000 
     0      0      5      8         -0.000000000000000 
     0      0      6      0         -0.000000000000002 
     0      0      6      1          0.000004478848109 
     0      0      6      2          0.005478860724967 
