     5      8      5      5 
     0      0      0      0          0.151837801620962 
     0      0      0      1          0.175298574828758 
     0      0      0      2         -0.000000000000056 
     0      0      0      3         -0.104061750203410 
     0      0      0      4          0.000000000000000 
     0      0      1      0          0.026766626357754 
     0      0      1      1         -0.000044238598412 
     0      0      1      2          0.000000000000001 
     0      0      1      3          0.001866162643703 
     0      0      1      4         -0.000000000000000 
     0      0      2      0         -0.000000000000004 
     0      0      2      1          0.000000000000003 
     0      0      2      2         -0.003425395587470 
     0      0      2      3          0.000000000000004 
     0      0      2      4          0.000000000000000 
     0      0      3      0         -0.004168542609850 
     0      0      3      1          0.012260656088626 
     0      0      3      2          0.000000000000002 
     0      0      3      3         -0.001119530806280 
     0      0      3      4         -0.000000000000000 
     0      0      4      0          0.000000000000000 
     0      0      4      1         -0.000000000000000 
     0      0      4      2          0.000000000000000 
     0      0      4      3          0.000000000000000 
     0      0      4      4         -0.008178239796349 
     0      1      0      0          0.000000000000154 
     0      1      0      1          0.000000000000149 
     0      1      0      2          0.208446207840743 
     0      1      0      3          0.000000000000097 
     0      1      0      4          0.000000000000001 
     0      1      1      0          0.000000000000024 
     0      1      1      1          0.000000000000002 
     0      1      1      2         -0.000715132061448 
     0      1      1      3          0.000000000000003 
     0      1      1      4         -0.000000000000000 
     0      1      2      0          0.015938071179706 
     0      1      2      1         -0.013712595627308 
     0      1      2      2         -0.000000000000004 
     0      1      2      3         -0.006165656774038 
     0      1      2      4          0.000000000000000 
     0      1      3      0          0.000000000000015 
     0      1      3      1         -0.000000000000000 
     0      1      3      2         -0.001872714828350 
     0      1      3      3         -0.000000000000006 
     0      1      3      4         -0.000000000000000 
     0      1      4      0          0.000000000000000 
     0      1      4      1         -0.000000000000000 
     0      1      4      2         -0.000000000000000 
     0      1      4      3         -0.000000000000000 
     0      1      4      4         -0.000000000000006 
     0      2      0      0          0.000000000002474 
     0      2      0      1          0.000000000002294 
     0      2      0      2          0.070939737582636 
     0      2      0      3         -0.000000000001087 
     0      2      0      4          0.000000000000002 
     0      2      1      0          0.000000000000425 
     0      2      1      1          0.000000000000035 
     0      2      1      2          0.001295660568430 
     0      2      1      3          0.000000000000003 
     0      2      1      4          0.000000000000000 
     0      2      2      0          0.009025364377342 
     0      2      2      1         -0.005766418026384 
     0      2      2      2          0.000000000000006 
     0      2      2      3         -0.007162701576951 
     0      2      2      4         -0.000000000000000 
     0      2      3      0         -0.000000000000068 
     0      2      3      1          0.000000000000153 
     0      2      3      2         -0.005202987119862 
     0      2      3      3         -0.000000000000027 
     0      2      3      4         -0.000000000000000 
     0      2      4      0          0.000000000000000 
     0      2      4      1         -0.000000000000000 
     0      2      4      2         -0.000000000000000 
     0      2      4      3         -0.000000000000000 
     0      2      4      4         -0.000000000000170 
     0      3      0      0          0.142334060124483 
     0      3      0      1          0.139934503043510 
     0      3      0      2         -0.000000000001048 
     0      3      0      3         -0.113069024136779 
     0      3      0      4          0.000000000000009 
     0      3      1      0          0.025354857498076 
     0      3      1      1          0.001676104299834 
     0      3      1      2         -0.000000000000021 
     0      3      1      3         -0.000814084295491 
     0      3      1      4          0.000000000000000 
     0      3      2      0         -0.000000000000138 
     0      3      2      1          0.000000000000085 
     0      3      2      2          0.000448189293677 
     0      3      2      3          0.000000000000112 
     0      3      2      4          0.000000000000000 
     0      3      3      0         -0.009082762019686 
     0      3      3      1          0.011545583471863 
     0      3      3      2          0.000000000000081 
     0      3      3      3         -0.000636948034451 
     0      3      3      4          0.000000000000000 
     0      3      4      0          0.000000000000001 
     0      3      4      1         -0.000000000000000 
     0      3      4      2          0.000000000000000 
     0      3      4      3         -0.000000000000000 
     0      3      4      4         -0.009896277860729 
     0      4      0      0         -0.000000000000002 
     0      4      0      1         -0.000000000000002 
     0      4      0      2         -0.000000000000002 
     0      4      0      3          0.000000000000006 
     0      4      0      4          0.403795432114850 
     0      4      1      0         -0.000000000000000 
     0      4      1      1          0.000000000000000 
     0      4      1      2         -0.000000000000000 
     0      4      1      3          0.000000000000000 
     0      4      1      4          0.006741422536218 
     0      4      2      0         -0.000000000000000 
