     5      5      5      8 
     0      0      0      0          0.152548709084504 
     0      0      0      1          0.000000000000301 
     0      0      0      2          0.000000000002426 
     0      0      0      3          0.142859244177420 
     0      0      0      4         -0.000000000000002 
     0      0      0      5          0.128331409152767 
     0      0      0      6         -0.000000000000318 
     0      0      0      7          0.366329275440611 
     0      0      1      0          0.024438585307188 
     0      0      1      1          0.000000000000044 
     0      0      1      2          0.000000000000391 
     0      0      1      3          0.023844654741950 
     0      0      1      4         -0.000000000000000 
     0      0      1      5          0.013437402524775 
     0      0      1      6         -0.000000000000052 
     0      0      1      7          0.054998534229823 
     0      0      2      0         -0.000000000000004 
     0      0      2      1          0.013103931902837 
     0      0      2      2          0.007393981646942 
     0      0      2      3         -0.000000000000114 
     0      0      2      4         -0.000000000000000 
     0      0      2      5         -0.000000000000052 
     0      0      2      6          0.031045022649730 
     0      0      2      7          0.000000000000026 
     0      0      3      0         -0.002217977958530 
     0      0      3      1          0.000000000000028 
     0      0      3      2         -0.000000000000053 
     0      0      3      3         -0.007453597720562 
     0      0      3      4          0.000000000000001 
     0      0      3      5          0.036073135322857 
     0      0      3      6          0.000000000000025 
     0      0      3      7          0.010990015047160 
     0      0      4      0         -0.000000000000000 
     0      0      4      1          0.000000000000000 
     0      0      4      2          0.000000000000000 
     0      0      4      3          0.000000000000001 
     0      0      4      4          0.037261733355978 
     0      0      4      5         -0.000000000000000 
     0      0      4      6          0.000000000000000 
     0      0      4      7         -0.000000000000000 
     0      1      0      0          0.225038202567397 
     0      1      0      1          0.000000000000421 
     0      1      0      2          0.000000000002746 
     0      1      0      3          0.173351622470846 
     0      1      0      4         -0.000000000000003 
     0      1      0      5          0.060217022699874 
     0      1      0      6         -0.000000000000416 
     0      1      0      7          0.354709695135253 
     0      1      1      0          0.004432016492503 
     0      1      1      1          0.000000000000011 
     0      1      1      2          0.000000000000078 
     0      1      1      3          0.004489800638094 
     0      1      1      4         -0.000000000000000 
     0      1      1      5          0.005558416730370 
     0      1      1      6         -0.000000000000011 
     0      1      1      7          0.013050269115263 
     0      1      2      0          0.000000000000004 
     0      1      2      1         -0.011589995493981 
     0      1      2      2         -0.004559443021509 
     0      1      2      3          0.000000000000067 
     0      1      2      4          0.000000000000000 
     0      1      2      5          0.000000000000026 
     0      1      2      6         -0.015144184434560 
     0      1      2      7         -0.000000000000017 
     0      1      3      0          0.011621575298261 
     0      1      3      1         -0.000000000000003 
     0      1      3      2          0.000000000000153 
     0      1      3      3          0.011262030563830 
     0      1      3      4         -0.000000000000000 
     0      1      3      5         -0.013372759535096 
     0      1      3      6         -0.000000000000026 
     0      1      3      7          0.008976300818643 
     0      1      4      0          0.000000000000000 
     0      1      4      1         -0.000000000000000 
     0      1      4      2         -0.000000000000000 
     0      1      4      3         -0.000000000000000 
     0      1      4      4         -0.019006223690493 
     0      1      4      5          0.000000000000000 
     0      1      4      6         -0.000000000000000 
     0      1      4      7          0.000000000000000 
     0      2      0      0         -0.000000000000106 
     0      2      0      1          0.285916140814153 
     0      2      0      2          0.100021955479959 
     0      2      0      3         -0.000000000001471 
     0      2      0      4         -0.000000000000003 
     0      2      0      5         -0.000000000000729 
     0      2      0      6          0.389933874482162 
     0      2      0      7          0.000000000000344 
     0      2      1      0         -0.000000000000001 
     0      2      1      1          0.005212166062716 
     0      2      1      2          0.003836990222006 
     0      2      1      3         -0.000000000000059 
     0      2      1      4         -0.000000000000000 
     0      2      1      5         -0.000000000000023 
     0      2      1      6          0.011194518725897 
     0      2      1      7          0.000000000000009 
     0      2      2      0         -0.003550475810092 
     0      2      2      1         -0.000000000000011 
     0      2      2      2          0.000000000000004 
     0      2      2      3          0.000175301712888 
     0      2      2      4         -0.000000000000000 
     0      2      2      5         -0.002327273669732 
     0      2      2      6          0.000000000000013 
     0      2      2      7         -0.011295535022538 
     0      2      3      0          0.000000000000002 
     0      2      3      1         -0.000133336094967 
     0      2      3      2         -0.004545761047955 
     0      2      3      3          0.000000000000072 
     0      2      3      4         -0.000000000000000 
     0      2      3      5          0.000000000000007 
     0      2      3      6          0.004417311393830 
     0      2      3      7          0.000000000000005 
     0      2      4      0          0.000000000000000 
     0      2      4      1          0.000000000000000 
     0      2      4      2         -0.000000000000000 
     0      2      4      3          0.000000000000000 
     0      2      4      4          0.000000000000003 
     0      2      4      5          0.000000000000000 
     0      2      4      6          0.000000000000000 
     0      2      4      7          0.000000000000000 
     0      3      0      0         -0.147200665834276 
     0      3      0      1          0.000000000000341 
     0      3      0      2         -0.000000000001624 
     0      3      0      3         -0.151436854571140 
     0      3      0      4          0.000000000000008 
     0      3      0      5          0.450781560967753 
     0      3      0      6          0.000000000000379 
     0      3      0      7          0.049981738865193 
     0      3      1      0         -0.001288895279356 
     0      3      1      1          0.000000000000011 
     0      3      1      2         -0.000000000000029 
     0      3      1      3         -0.003423826503221 
     0      3      1      4          0.000000000000000 
     0      3      1      5          0.014548408039846 
     0      3      1      6          0.000000000000009 
     0      3      1      7          0.003998113374239 
     0      3      2      0          0.000000000000005 
     0      3      2      1         -0.005569055283353 
     0      3      2      2         -0.006958063869586 
     0      3      2      3          0.000000000000109 
     0      3      2      4          0.000000000000000 
     0      3      2      5          0.000000000000019 
     0      3      2      6         -0.004510171297642 
     0      3      2      7         -0.000000000000004 
     0      3      3      0         -0.003153643387785 
     0      3      3      1         -0.000000000000016 
     0      3      3      2         -0.000000000000045 
     0      3      3      3         -0.002364470288043 
     0      3      3      4         -0.000000000000000 
     0      3      3      5         -0.005701282382193 
     0      3      3      6          0.000000000000008 
     0      3      3      7         -0.009690626290939 
     0      3      4      0          0.000000000000000 
     0      3      4      1         -0.000000000000000 
     0      3      4      2         -0.000000000000000 
     0      3      4      3         -0.000000000000000 
     0      3      4      4         -0.006910528817759 
     0      3      4      5          0.000000000000000 
     0      3      4      6         -0.000000000000000 
     0      3      4      7          0.000000000000000 
     0      4      0      0         -0.000000000000001 
     0      4      0      1          0.000000000000001 
     0      4      0      2          0.000000000000002 
     0      4      0      3          0.000000000000012 
     0      4      0      4          0.508539306456217 
     0      4      0      5         -0.000000000000006 
     0      4      0      6          0.000000000000002 
     0      4      0      7         -0.000000000000000 
     0      4      1      0         -0.000000000000000 
     0      4      1      1          0.000000000000000 
     0      4      1      2          0.000000000000000 
     0      4      1      3          0.000000000000000 
     0      4      1      4          0.013964811498342 
     0      4      1      5         -0.000000000000000 
     0      4      1      6          0.000000000000000 
     0      4      1      7         -0.000000000000000 
     0      4      2      0          0.000000000000000 
     0      4      2      1         -0.000000000000000 
     0      4      2      2         -0.000000000000000 
     0      4      2      3          0.000000000000000 
     0      4      2      4         -0.000000000000001 
     0      4      2      5          0.000000000000000 
     0      4      2      6         -0.000000000000000 
     0      4      2      7          0.000000000000000 
     0      4      3      0          0.000000000000000 
     0      4      3      1         -0.000000000000000 
     0      4      3      2          0.000000000000000 
     0      4      3      3          0.000000000000000 
     0      4      3      4          0.004271612616961 
     0      4      3      5         -0.000000000000000 
     0      4      3      6          0.000000000000000 
     0      4      3      7          0.000000000000000 
