     8      5      8      8 
     0      0      0      0         -0.001853352624165 
     0      0      0      1          0.000000000000008 
     0      0      0      2         -0.000000000000031 
     0      0      0      3         -0.003129156591100 
     0      0      0      4          0.000000000000000 
     0      0      0      5          0.009504246670893 
     0      0      0      6          0.000000000000014 
     0      0      0      7          0.001002748657373 
     0      0      1      0          0.000000000000000 
     0      0      1      1         -0.003593816376601 
     0      0      1      2         -0.001955162061333 
     0      0      1      3          0.000000000000028 
     0      0      1      4          0.000000000000000 
     0      0      1      5          0.000000000000018 
     0      0      1      6         -0.007869837416582 
     0      0      1      7         -0.000000000000007 
     0      0      2      0         -0.000000000000018 
     0      0      2      1         -0.000629218552259 
     0      0      2      2         -0.000295415226015 
     0      0      2      3         -0.000000000000030 
     0      0      2      4         -0.000000000000000 
     0      0      2      5          0.000000000000126 
     0      0      2      6         -0.001412153410559 
     0      0      2      7          0.000000000000023 
     0      0      3      0         -0.001272730082027 
     0      0      3      1          0.000000000000015 
     0      0      3      2         -0.000000000000018 
     0      0      3      3         -0.002450618729699 
     0      0      3      4         -0.000000000000000 
     0      0      3      5          0.008701997607534 
     0      0      3      6          0.000000000000028 
     0      0      3      7          0.001731702994197 
     0      0      4      0          0.000000000000000 
     0      0      4      1          0.000000000000000 
     0      0      4      2         -0.000000000000000 
     0      0      4      3         -0.000000000000000 
     0      0      4      4         -0.010518381264921 
     0      0      4      5         -0.000000000000000 
     0      0      4      6          0.000000000000000 
     0      0      4      7         -0.000000000000000 
     0      0      5      0          0.001165768767833 
     0      0      5      1          0.000000000000003 
     0      0      5      2          0.000000000000025 
     0      0      5      3          0.002124629841667 
     0      0      5      4         -0.000000000000000 
     0      0      5      5         -0.006898333244475 
     0      0      5      6          0.000000000000009 
     0      0      5      7         -0.001088068988578 
     0      0      6      0          0.000000000000004 
     0      0      6      1         -0.004911098910652 
     0      0      6      2         -0.002623490804749 
     0      0      6      3          0.000000000000046 
     0      0      6      4          0.000000000000000 
     0      0      6      5         -0.000000000000004 
     0      0      6      6         -0.010675911149436 
     0      0      6      7         -0.000000000000015 
     0      0      7      0         -0.000683651697217 
