     8      8      8      5 
     0      0      0      0         -0.001654980756613 
     0      0      0      1          0.022233257040893 
     0      0      0      2          0.000000000000056 
     0      0      0      3         -0.001553172664281 
     0      0      0      4          0.000000000000000 
     0      0      1      0          0.000000000000000 
     0      0      1      1          0.000000000000004 
     0      0      1      2         -0.037687776974752 
     0      0      1      3         -0.000000000000035 
     0      0      1      4         -0.000000000000000 
     0      0      2      0         -0.000000000000016 
     0      0      2      1          0.000000000000349 
     0      0      2      2          0.001557044118133 
     0      0      2      3         -0.000000000000190 
     0      0      2      4          0.000000000000000 
     0      0      3      0         -0.001184959600769 
     0      0      3      1          0.024704923580028 
     0      0      3      2         -0.000000000000034 
     0      0      3      3         -0.012996664503220 
     0      0      3      4          0.000000000000000 
     0      0      4      0          0.000000000000000 
     0      0      4      1         -0.000000000000001 
     0      0      4      2         -0.000000000000000 
     0      0      4      3          0.000000000000000 
     0      0      4      4          0.004834547568726 
     0      0      5      0          0.001480693997468 
     0      0      5      1         -0.019165106657458 
     0      0      5      2         -0.000000000000002 
     0      0      5      3          0.002451204258417 
     0      0      5      4         -0.000000000000000 
     0      0      6      0          0.000000000000003 
     0      0      6      1         -0.000000000000063 
     0      0      6      2         -0.000097346012721 
     0      0      6      3          0.000000000000017 
     0      0      6      4          0.000000000000000 
     0      0      7      0         -0.000216728869672 
     0      0      7      1          0.026410843669982 
     0      0      7      2         -0.000000000000023 
     0      0      7      3         -0.021799614901341 
     0      0      7      4         -0.000000000000000 
     0      1      0      0          0.000000000000005 
     0      1      0      1          0.000000000000030 
     0      1      0      2          0.005981537134628 
     0      1      0      3         -0.000000000000032 
     0      1      0      4          0.000000000000000 
     0      1      1      0         -0.003621914272965 
     0      1      1      1         -0.003178994598263 
     0      1      1      2         -0.000000000000019 
     0      1      1      3          0.029952677108477 
     0      1      1      4          0.000000000000000 
     0      1      2      0         -0.000830721890932 
     0      1      2      1         -0.000024609509987 
     0      1      2      2          0.000000000000250 
     0      1      2      3         -0.000385160962051 
     0      1      2      4          0.000000000000000 
     0      1      3      0          0.000000000000015 
     0      1      3      1          0.000000000000019 
     0      1      3      2          0.017026496056028 
     0      1      3      3          0.000000000000012 
     0      1      3      4          0.000000000000000 
     0      1      4      0          0.000000000000000 
     0      1      4      1         -0.000000000000000 
     0      1      4      2         -0.000000000000000 
     0      1      4      3          0.000000000000000 
     0      1      4      4         -0.000000000000003 
     0      1      5      0          0.000000000000005 
     0      1      5      1         -0.000000000000024 
     0      1      5      2         -0.005416770466558 
     0      1      5      3         -0.000000000000019 
     0      1      5      4         -0.000000000000000 
