     5      8      8      5 
     0      0      0      0          0.012426295041178 
     0      0      0      1         -0.003025136900937 
     0      0      0      2          0.000000000000000 
     0      0      0      3          0.001360023382739 
     0      0      0      4          0.000000000000000 
     0      0      1      0          0.000000000000011 
     0      0      1      1          0.000000000000009 
     0      0      1      2         -0.002368815372598 
     0      0      1      3          0.000000000000002 
     0      0      1      4         -0.000000000000000 
     0      0      2      0          0.000000000000205 
     0      0      2      1         -0.000000000000049 
     0      0      2      2         -0.001009952689439 
     0      0      2      3          0.000000000000021 
     0      0      2      4         -0.000000000000000 
     0      0      3      0          0.013988443510699 
     0      0      3      1         -0.004710182676182 
     0      0      3      2          0.000000000000015 
     0      0      3      3          0.001595588262931 
     0      0      3      4         -0.000000000000000 
     0      0      4      0         -0.000000000000000 
     0      0      4      1          0.000000000000000 
     0      0      4      2          0.000000000000000 
     0      0      4      3         -0.000000000000000 
     0      0      4      4         -0.009620629661251 
     0      0      5      0         -0.006332371680726 
     0      0      5      1          0.012748277236508 
     0      0      5      2          0.000000000000010 
     0      0      5      3         -0.002558065518156 
     0      0      5      4          0.000000000000000 
     0      0      6      0         -0.000000000000035 
     0      0      6      1          0.000000000000018 
     0      0      6      2         -0.005302125510554 
     0      0      6      3         -0.000000000000001 
     0      0      6      4         -0.000000000000000 
     0      0      7      0          0.022284562893249 
     0      0      7      1          0.000349850321075 
     0      0      7      2         -0.000000000000005 
     0      0      7      3          0.001231111381842 
     0      0      7      4          0.000000000000000 
     0      1      0      0          0.000000000000005 
     0      1      0      1          0.000000000000003 
     0      1      0      2          0.000865111585346 
     0      1      0      3          0.000000000000005 
     0      1      0      4          0.000000000000000 
     0      1      1      0          0.009075480247802 
     0      1      1      1         -0.007905863091076 
     0      1      1      2         -0.000000000000004 
     0      1      1      3         -0.003994222164964 
     0      1      1      4          0.000000000000000 
     0      1      2      0          0.005124379245027 
     0      1      2      1         -0.004353816407035 
     0      1      2      2          0.000000000000019 
     0      1      2      3         -0.002589972152592 
     0      1      2      4          0.000000000000000 
     0      1      3      0         -0.000000000000074 
     0      1      3      1          0.000000000000068 
     0      1      3      2          0.001477737501536 
     0      1      3      3          0.000000000000045 
     0      1      3      4          0.000000000000000 
     0      1      4      0         -0.000000000000000 
     0      1      4      1          0.000000000000000 
     0      1      4      2         -0.000000000000000 
     0      1      4      3          0.000000000000000 
     0      1      4      4         -0.000000000000007 
     0      1      5      0         -0.000000000000019 
     0      1      5      1          0.000000000000027 
     0      1      5      2         -0.001812641059814 
     0      1      5      3          0.000000000000007 
     0      1      5      4         -0.000000000000000 
     0      1      6      0          0.021495702435653 
     0      1      6      1         -0.016833666042714 
     0      1      6      2         -0.000000000000007 
     0      1      6      3         -0.008101348108047 
     0      1      6      4          0.000000000000000 
     0      1      7      0          0.000000000000039 
     0      1      7      1         -0.000000000000014 
     0      1      7      2          0.000827851654705 
     0      1      7      3         -0.000000000000004 
     0      1      7      4          0.000000000000000 
     0      2      0      0          0.000000000000204 
     0      2      0      1         -0.000000000000025 
     0      2      0      2          0.002573426098302 
     0      2      0      3          0.000000000000016 
     0      2      0      4          0.000000000000000 
     0      2      1      0          0.005101981523193 
     0      2      1      1         -0.003192430092186 
     0      2      1      2         -0.000000000000003 
     0      2      1      3         -0.004720024554036 
     0      2      1      4         -0.000000000000000 
     0      2      2      0          0.002887678059925 
     0      2      2      1         -0.001856969885904 
